failed_login_count,unique_source_ips,request_count,connection_count,bytes_transferred,destination_count,login_success_after_failures,event_frequency_per_min,unusual_time_indicator,privileged_command_flag,high_risk_port_flag,internal_to_external_flag,attack_type
27,2,40,15,3091.808798451091,1,1.0,31.764321124165384,0,0.0,0.0,0.0,Brute Force
1,1,3,1,1740.152992145724,2,0.0,9.655708390341356,0,0.0,0.0,0.0,Normal
38,1,71,40,2504.1798811647027,1,1.0,51.196495672658,1,0.0,0.0,0.0,Brute Force
0,1,10,7,4010.96404278357,3,0.0,6.141312114673401,0,0.0,0.0,0.0,Normal
0,1,11,1,1182.278774733633,1,0.0,9.95585538351863,0,0.0,0.0,0.0,Normal
1,3,58,43,421494.40142060735,11,1.0,52.54291598667957,1,0.0,1.0,0.0,Lateral Movement
45,1,32,23,1966.0440190452719,1,1.0,42.305774332404766,1,0.0,1.0,0.0,Brute Force
1,2,67,32,113865.11526479846,11,1.0,18.031029739810116,0,0.0,1.0,0.0,Lateral Movement
0,1,12,2,2023.1064165112348,2,0.0,2.471211442956494,0,0.0,0.0,0.0,Normal
1,1,6,3,1955.0686055271997,3,0.0,6.07400470885714,0,0.0,0.0,1.0,Normal
0,1,4,2,615.6266349453311,1,0.0,9.68735682248782,0,0.0,0.0,1.0,Normal
0,1,2,4,568.9877699581696,1,0.0,5.78812130797027,0,0.0,0.0,0.0,Normal
21,2,82,59,1482.0463929272178,2,1.0,80.28545418531834,0,0.0,0.0,0.0,Brute Force
0,1,9,8,9301.422910330088,1,1.0,6.2791393402865285,0,1.0,1.0,0.0,Privilege Escalation
11,1,37,12,2927.773300363792,2,0.0,97.30714970270645,0,0.0,0.0,0.0,Brute Force
0,4,50,31,28764.352396994047,10,0.0,58.30822653239521,0,0.0,0.0,0.0,Lateral Movement
0,1,19,32,67032629.00135722,3,0.0,45.93706615956211,1,0.0,1.0,1.0,Data Exfiltration
0,1,13,1,6364.63607977532,1,0.0,8.05350121690503,0,0.0,0.0,0.0,Normal
1,1,9,8,9003.072839356551,2,0.0,3.438527273490484,0,0.0,0.0,0.0,Normal
0,1,14,9,4044.964433786955,3,0.0,7.766503399536861,0,0.0,0.0,0.0,Normal
25,1,30,34,890.9714278154001,2,0.0,65.27725161149253,1,0.0,1.0,0.0,Brute Force
0,1,13,9,9070.704291208624,2,0.0,2.4964693154389748,0,0.0,0.0,0.0,Normal
1,1,14,5,410.48867404557933,1,0.0,1.9542447095984097,0,0.0,0.0,0.0,Normal
0,1,47,10,66429444.94565509,2,0.0,36.054668302240515,1,0.0,1.0,1.0,Data Exfiltration
0,1,5,5,6804.87619284623,3,0.0,4.951089920796484,0,0.0,0.0,0.0,Normal
0,1,10,4,9933.858846308369,1,0.0,5.687498858028151,0,0.0,0.0,0.0,Normal
0,1,11,1,18224.842449263135,2,0.0,6.765593941519198,0,0.0,0.0,0.0,Normal
0,1,13,4,897.4158478592782,3,0.0,2.4189453554800604,0,0.0,0.0,0.0,Normal
0,1,9,9,14770.08957403504,1,0.0,1.1772038077817597,0,0.0,0.0,0.0,Normal
0,1,1,8,4672.648403070083,2,0.0,9.209799104465812,0,0.0,0.0,0.0,Normal
0,1,9,5,1821.758917687235,1,0.0,5.129572056425048,0,0.0,0.0,0.0,Normal
0,2,12,9,10111.301328292808,3,0.0,9.130130653294524,0,0.0,0.0,0.0,Normal
0,1,11,7,3549.9122581326487,1,0.0,5.435425683095373,0,0.0,0.0,0.0,Normal
0,1,12,7,624.8234747767646,3,0.0,8.379253174408195,0,0.0,0.0,0.0,Normal
1,1,3,1,9705.117105507108,3,0.0,9.823468137799928,0,0.0,0.0,0.0,Normal
0,1,45,28,67390898.69803753,2,0.0,35.70676770102886,1,1.0,0.0,1.0,Data Exfiltration
0,1,53,18,22502613.801537603,3,0.0,21.274384311141077,1,1.0,1.0,1.0,Data Exfiltration
0,3,51,19,18993.00542626719,11,0.0,22.60829769741246,0,1.0,1.0,1.0,Lateral Movement
0,1,13,7,12292.960593774209,3,0.0,2.10957759393445,0,0.0,0.0,0.0,Normal
0,2,9,4,6124.501081182255,2,0.0,2.503662907167984,0,0.0,0.0,0.0,Normal
0,1,10,7,4728.295784240297,2,0.0,7.093308898528457,0,0.0,0.0,0.0,Normal
0,1,21,10,9455.865975253568,2,1.0,13.294258469446422,1,1.0,0.0,1.0,Privilege Escalation
1,1,48,15,9798504.103006592,1,0.0,12.232353782929625,1,1.0,1.0,1.0,Data Exfiltration
0,1,5,4,281.7262064920134,2,0.0,3.5897186129625833,0,0.0,0.0,0.0,Normal
1,1,7,9,2265.069908043043,1,0.0,9.483937687954777,0,0.0,0.0,0.0,Normal
0,1,12,5,7012.936640971713,2,1.0,25.83413880791529,1,1.0,0.0,0.0,Privilege Escalation
0,1,9,2,28799.999139770734,1,0.0,1.5929842538370953,0,0.0,0.0,0.0,Normal
0,1,12,4,12520.946939257996,2,0.0,5.558464865836912,0,0.0,0.0,0.0,Normal
2,2,10,8,10167.811517234655,2,1.0,9.71667707544468,1,1.0,1.0,0.0,Privilege Escalation
17,2,25,14,1815.1473247741922,1,1.0,83.00836592302763,1,0.0,1.0,0.0,Brute Force
45,3,49,58,2857.249512864642,1,0.0,103.69374481832737,0,0.0,0.0,0.0,Brute Force
0,1,6,2,9853.900346849608,2,0.0,4.886675791642332,0,0.0,0.0,0.0,Normal
32,3,27,36,977.0117714665447,1,1.0,46.921543819822006,1,0.0,1.0,0.0,Brute Force
0,1,7,8,7095.606619192645,2,0.0,7.9429579218492465,0,0.0,0.0,0.0,Normal
0,1,11,3,3401.87341911597,3,0.0,9.500362975841046,0,0.0,0.0,0.0,Normal
31,1,96,40,1711.091994093615,1,0.0,45.86095543358252,1,0.0,0.0,0.0,Brute Force
0,1,10,7,3717.8419510779063,1,0.0,4.18058518066889,0,0.0,0.0,0.0,Normal
0,1,7,6,1575.258638549131,3,0.0,1.8286304113801228,0,0.0,0.0,0.0,Normal
0,1,13,6,1067.0351102286268,3,0.0,1.9593770484641504,0,0.0,0.0,0.0,Normal
0,2,58,27,134241570.29417193,3,0.0,25.573009048896935,1,0.0,1.0,1.0,Data Exfiltration
0,2,13,2,7844.267752753734,1,0.0,1.2492089808289784,0,0.0,0.0,0.0,Normal
0,1,5,4,8685.79932453685,3,0.0,9.111910367464946,0,0.0,0.0,0.0,Normal
0,1,6,5,2190.501739787608,1,1.0,6.95387309137792,1,1.0,0.0,0.0,Privilege Escalation
1,1,3,8,4512.054812983719,1,0.0,3.226382375794662,0,0.0,0.0,0.0,Normal
0,1,10,2,12560.53202042602,2,0.0,1.94607216867157,0,0.0,0.0,0.0,Normal
2,5,55,15,486058.6165892096,4,1.0,47.25685702548358,1,0.0,1.0,0.0,Lateral Movement
0,1,10,6,2050.458073394699,3,0.0,4.129885188231651,0,0.0,0.0,0.0,Normal
0,1,13,13,9129.036087091748,2,0.0,9.933572020690583,1,1.0,1.0,1.0,Privilege Escalation
28,2,54,44,574.5494327442532,1,0.0,109.95549757923203,0,0.0,1.0,0.0,Brute Force
0,1,9,1,1091.9033526625046,2,0.0,1.986974466700977,0,0.0,0.0,0.0,Normal
0,1,1,8,1715.8256352029314,2,0.0,8.028963829253552,0,0.0,0.0,0.0,Normal
0,1,1,1,4194.808058082216,1,0.0,5.99944314154961,0,0.0,0.0,0.0,Normal
0,1,27,11,109905358.00613824,3,0.0,49.027736093360325,0,1.0,1.0,1.0,Data Exfiltration
0,2,20,11,16252.065567867397,1,0.0,10.600731224796228,1,1.0,1.0,1.0,Privilege Escalation
1,1,6,5,847.4289060377957,3,0.0,8.109833943814078,0,0.0,0.0,0.0,Normal
0,1,1,5,177.51574957623654,1,0.0,4.329370041311103,0,0.0,0.0,0.0,Normal
1,1,14,3,312.3717632004764,1,0.0,2.952398621641775,0,0.0,0.0,0.0,Normal
1,1,2,8,5805.940939151975,1,0.0,9.01496033892519,0,0.0,0.0,0.0,Normal
0,1,9,2,10142.31948552611,3,0.0,1.6554945609098985,0,0.0,0.0,0.0,Normal
1,2,10,7,13077.592652407604,1,0.0,7.345419278604632,0,1.0,1.0,0.0,Privilege Escalation
0,2,36,43,146254.42523701818,6,0.0,15.554554188751148,1,1.0,1.0,1.0,Lateral Movement
0,1,22,18,149760140.16987494,3,0.0,14.509421738958622,1,0.0,1.0,1.0,Data Exfiltration
0,1,58,20,102745655.06395938,2,0.0,10.812509124868264,1,0.0,0.0,1.0,Data Exfiltration
14,1,75,46,2931.9299012060956,1,0.0,38.64470372254235,0,0.0,0.0,0.0,Brute Force
1,1,8,3,5412.219274448936,2,0.0,5.104604304738316,0,0.0,0.0,0.0,Normal
0,1,11,2,3703.113255530702,1,0.0,4.4400763721575425,0,0.0,0.0,0.0,Normal
0,1,1,6,3068.029574528082,2,0.0,6.851405986646446,0,0.0,0.0,0.0,Normal
0,1,5,7,23332.55856050645,2,0.0,1.3090904591789654,0,0.0,0.0,0.0,Normal
0,1,5,5,6249.339623503827,1,0.0,1.410424514434776,0,0.0,0.0,0.0,Normal
0,1,5,2,1502.5010319647463,1,0.0,3.2355694786054428,0,0.0,0.0,0.0,Normal
12,1,90,39,2598.7904876626776,1,0.0,58.67024323692751,1,0.0,0.0,0.0,Brute Force
0,1,10,4,1182.0251542878702,2,0.0,5.138146119473751,1,0.0,0.0,0.0,Normal
0,1,2,9,410.94328596252336,3,0.0,8.51458836009376,0,0.0,0.0,0.0,Normal
0,1,12,6,2961.862429897212,1,0.0,9.27659532376908,0,0.0,0.0,0.0,Normal
33,1,47,28,2150.097193082792,2,1.0,92.992689735458,1,0.0,0.0,0.0,Brute Force
0,2,3,4,15918.187105334955,3,0.0,6.5521101613576365,0,0.0,0.0,0.0,Normal
1,1,37,31,28473965.228141427,3,0.0,36.28127062023768,1,1.0,1.0,1.0,Data Exfiltration
1,1,10,10,5127.526345998465,1,1.0,9.658000254823818,1,1.0,0.0,1.0,Privilege Escalation
0,1,5,5,669.8358874046459,2,0.0,5.980084973327513,0,0.0,0.0,0.0,Normal
1,1,4,1,16281.260876154654,3,0.0,6.26042388027004,0,1.0,0.0,0.0,Normal
1,1,17,3,6607.724106868876,1,1.0,11.980494993128739,1,1.0,1.0,0.0,Privilege Escalation
1,1,6,4,2921.5489133052693,3,0.0,4.6034261187735845,0,1.0,0.0,0.0,Normal
10,2,36,48,547.4051337354073,1,1.0,93.80141472385495,1,0.0,1.0,0.0,Brute Force
0,1,14,6,2821.5345431088385,1,0.0,1.575621071372256,0,0.0,0.0,0.0,Normal
1,1,4,2,30054.70836665883,2,0.0,2.1887090411258536,0,0.0,0.0,0.0,Normal
0,1,12,8,2184.9308754598255,2,0.0,9.792347628104157,0,0.0,0.0,0.0,Normal
0,1,2,4,832.021518491854,2,0.0,4.412115196346996,0,0.0,0.0,0.0,Normal
0,1,3,4,6846.95643284734,2,0.0,9.284157806006805,0,0.0,0.0,0.0,Normal
20,1,97,43,1536.8835744843434,1,1.0,89.50216322265148,0,0.0,0.0,0.0,Brute Force
0,1,8,9,19216.776401164858,3,0.0,1.7452384724309118,0,0.0,0.0,0.0,Normal
27,2,38,41,1113.0815745277532,1,1.0,105.30894992294587,0,0.0,0.0,0.0,Brute Force
1,2,17,9,7385.675728512902,2,1.0,20.089655232151806,0,1.0,0.0,1.0,Privilege Escalation
7,1,74,43,1273.4360316661327,1,1.0,55.43866366552849,1,0.0,1.0,0.0,Brute Force
2,1,14,8,564.2416194602225,2,0.0,4.262169342069337,0,0.0,0.0,0.0,Normal
1,2,4,5,713.5733626561333,2,0.0,9.321827307032407,1,0.0,0.0,0.0,Normal
1,1,7,2,877.9982870893448,3,0.0,5.958957550107288,0,0.0,0.0,0.0,Normal
0,2,3,2,5208.8130497986995,3,0.0,4.82873944845265,1,0.0,0.0,0.0,Normal
0,1,13,3,1360.9322700371065,2,0.0,4.019175560643827,0,0.0,0.0,0.0,Normal
28,1,39,26,3631.3300222556186,1,0.0,34.66884953972925,1,0.0,0.0,0.0,Brute Force
0,1,13,8,682.6691126925908,1,0.0,7.860220885150433,0,0.0,0.0,1.0,Normal
0,1,6,9,24221.244750555903,3,0.0,7.149732873436193,0,0.0,0.0,0.0,Normal
42,1,60,32,1653.0215841839104,2,0.0,97.69997295879385,1,0.0,0.0,0.0,Brute Force
12,1,73,30,3452.4750224945815,2,0.0,56.753269221331905,1,0.0,0.0,0.0,Brute Force
0,1,3,5,13255.449307099676,1,0.0,5.725790609247814,0,0.0,0.0,0.0,Normal
0,1,14,4,3287.6781702639546,3,0.0,9.307007554508951,0,0.0,0.0,0.0,Normal
48,1,65,33,838.1751433798265,1,1.0,87.84725560134382,0,0.0,0.0,0.0,Brute Force
0,1,11,6,174.4671739243261,3,0.0,4.797150005973885,0,0.0,0.0,0.0,Normal
0,2,56,13,99805925.76646425,4,0.0,30.240769421464226,1,1.0,1.0,1.0,Data Exfiltration
0,1,4,9,1509.283402711737,3,0.0,3.099393117253389,0,0.0,0.0,0.0,Normal
1,5,66,36,33936.435079662915,8,0.0,51.24135733812926,1,0.0,0.0,0.0,Lateral Movement
0,1,5,9,17420.26574266333,2,0.0,1.6892770947545341,0,0.0,0.0,0.0,Normal
0,1,2,7,1937.4448405107437,3,0.0,4.260218068484645,0,0.0,0.0,0.0,Normal
0,1,14,8,1685.6660018370956,2,0.0,4.484178039450561,0,0.0,0.0,0.0,Normal
0,1,8,4,3664.0473385294613,1,0.0,1.6027638951121668,0,0.0,0.0,0.0,Normal
2,1,56,29,25550318.10612767,3,1.0,31.528422906967833,1,1.0,0.0,1.0,Data Exfiltration
1,1,6,3,5363.026145658042,3,0.0,2.8640212619462817,0,0.0,0.0,0.0,Normal
0,1,4,4,5.438055197276404,1,0.0,5.340488135379209,0,0.0,0.0,1.0,Normal
0,1,6,3,907.5761738454942,2,0.0,7.681428003310686,0,0.0,0.0,0.0,Normal
0,1,44,28,10299590.491215773,2,1.0,12.472079087528867,1,0.0,1.0,1.0,Data Exfiltration
2,2,45,25,98233852.71132158,1,0.0,18.539818776514263,0,1.0,1.0,1.0,Data Exfiltration
17,3,26,12,1998.7056446543052,2,0.0,109.64016492877239,0,0.0,0.0,0.0,Brute Force
0,1,7,6,12233.02438003747,3,0.0,7.673861232528699,0,0.0,0.0,0.0,Normal
0,1,13,2,6571.803230621087,2,0.0,5.084343223519334,0,0.0,0.0,0.0,Normal
0,1,6,1,8253.322540342197,2,0.0,4.529259326045349,0,0.0,0.0,0.0,Normal
0,1,7,3,3354.054205513681,1,0.0,4.648080913959582,0,0.0,0.0,0.0,Normal
0,1,12,3,10161.407254345992,3,0.0,2.3704361710506774,0,0.0,0.0,0.0,Normal
31,1,60,32,1806.0198793353604,1,0.0,77.49348788408645,0,0.0,1.0,0.0,Brute Force
1,1,45,35,108827378.97695073,2,0.0,40.301151001084115,1,1.0,0.0,1.0,Data Exfiltration
0,1,1,6,2395.791312024411,3,0.0,9.609506687474727,0,0.0,0.0,0.0,Normal
0,1,10,4,1481.5560998461624,2,0.0,9.384658330720956,0,0.0,0.0,0.0,Normal
0,1,2,2,10539.91332310079,3,0.0,6.71590483736074,0,0.0,0.0,0.0,Normal
0,1,7,7,8424.951979807078,1,0.0,1.882210965246387,0,0.0,0.0,0.0,Normal
0,1,3,8,2678.13763883189,1,0.0,1.3410492659559645,0,0.0,0.0,0.0,Normal
0,1,2,7,1391.9727705979844,2,0.0,6.155979410619158,0,0.0,0.0,0.0,Normal
0,1,12,5,3176.6084537442616,2,0.0,5.788725136146073,0,0.0,0.0,0.0,Normal
0,2,11,2,1273.2542938952352,3,0.0,1.6870207794980754,0,0.0,0.0,0.0,Normal
0,1,2,7,12311.064636804103,2,0.0,5.961171863103559,0,0.0,0.0,0.0,Normal
2,2,37,33,111622.59417603604,8,1.0,21.10808884124706,1,0.0,1.0,0.0,Lateral Movement
0,1,1,2,850.2277563564886,1,0.0,9.390049283660169,0,1.0,0.0,0.0,Normal
0,1,9,9,6224.920849351453,2,0.0,8.472561457262318,0,0.0,0.0,0.0,Normal
1,1,8,3,96.42013615495812,1,0.0,8.613899896485083,0,0.0,0.0,0.0,Normal
41,2,72,53,1128.0703200821154,1,0.0,40.44962278693957,1,0.0,0.0,0.0,Brute Force
0,1,6,6,2242.7849842519736,1,0.0,6.690903813498248,0,0.0,0.0,0.0,Normal
1,1,1,5,3276.761575007712,2,0.0,6.882728004190449,0,0.0,0.0,0.0,Normal
0,1,7,9,247.37940262521914,1,0.0,9.498419838016483,0,0.0,0.0,0.0,Normal
0,1,14,1,2849.546442945381,3,0.0,4.494680001536851,0,0.0,0.0,0.0,Normal
1,2,26,38,237007.21125832864,11,0.0,47.903360230225935,1,1.0,1.0,1.0,Lateral Movement
0,1,5,8,2910.228765463231,3,0.0,7.308360726844888,0,0.0,0.0,0.0,Normal
0,1,4,3,3924.1033485865923,3,0.0,3.746525518407976,0,0.0,0.0,0.0,Normal
0,1,32,14,42339524.9943997,1,0.0,44.708100670029395,1,0.0,1.0,1.0,Data Exfiltration
0,1,32,18,92325434.7849585,2,0.0,24.53973684219028,1,1.0,1.0,1.0,Data Exfiltration
0,1,13,4,14055.530358346374,2,1.0,27.205071287546154,0,1.0,0.0,0.0,Privilege Escalation
0,1,5,2,5172.038478401687,3,0.0,7.467414965579278,0,0.0,0.0,0.0,Normal
0,1,14,5,4045.0260876411094,1,0.0,7.118897385007793,0,0.0,0.0,0.0,Normal
0,1,6,11,3429.7668239101795,1,0.0,5.842245929435095,0,1.0,0.0,0.0,Privilege Escalation
1,1,2,8,6488.919252290853,3,0.0,7.825676770821546,0,0.0,0.0,0.0,Normal
1,3,26,36,69785.36154096742,8,1.0,46.98943658080793,0,0.0,1.0,1.0,Lateral Movement
0,1,8,1,277.55980853767727,1,0.0,6.334305740541094,0,0.0,0.0,0.0,Normal
1,1,1,1,885.0915085572727,3,0.0,7.170191756338574,0,0.0,0.0,0.0,Normal
2,3,46,19,290532.05807371245,8,1.0,37.18880916242162,1,0.0,1.0,1.0,Lateral Movement
1,1,14,6,1029.1837914577993,2,0.0,5.26657795214961,0,0.0,0.0,0.0,Normal
45,1,66,51,1689.092688830903,1,1.0,77.10948379740121,0,0.0,1.0,0.0,Brute Force
1,1,12,8,3664.882456354599,2,0.0,25.875085346373545,1,1.0,1.0,0.0,Privilege Escalation
0,1,47,17,68559281.49938971,2,0.0,27.79225374446034,1,0.0,1.0,1.0,Data Exfiltration
0,1,15,12,6805.576049059259,2,0.0,7.163980596082715,0,1.0,1.0,1.0,Privilege Escalation
0,1,9,2,2394.916691297573,1,0.0,9.445746480616558,0,0.0,0.0,0.0,Normal
0,1,12,3,5384.868318935722,3,0.0,7.549801455957261,0,0.0,0.0,0.0,Normal
1,1,3,3,16350.044327172594,1,0.0,1.1538416810831982,0,0.0,0.0,0.0,Normal
0,1,6,1,8647.763460014785,2,0.0,2.1371041182538004,0,0.0,0.0,0.0,Normal
0,1,9,9,3014.4133575893657,3,0.0,3.591153139577347,0,0.0,0.0,0.0,Normal
1,2,3,2,157.9416046169618,3,0.0,7.6533863565326286,0,0.0,0.0,0.0,Normal
0,1,13,8,3587.523338143509,3,0.0,8.064992569812253,0,0.0,0.0,0.0,Normal
0,1,12,13,5827.980300784604,2,0.0,26.605369777430294,1,1.0,1.0,1.0,Privilege Escalation
0,1,13,2,7838.802595632816,2,0.0,5.274355177255463,0,0.0,0.0,0.0,Normal
0,1,1,8,16906.164213469307,3,0.0,2.3996112767113313,0,0.0,0.0,0.0,Normal
1,1,4,7,2932.3750495709046,3,0.0,4.590624043494402,0,0.0,0.0,0.0,Normal
0,1,1,7,1626.6818308054524,2,0.0,6.429643129437981,0,0.0,0.0,0.0,Normal
0,1,21,20,86058619.89307761,4,1.0,17.478652242548517,1,0.0,0.0,1.0,Data Exfiltration
0,1,3,3,1653.4648450189025,3,0.0,2.83661983430867,0,0.0,0.0,0.0,Normal
0,1,12,3,3846.1352166983943,1,0.0,4.604007038066964,0,0.0,0.0,0.0,Normal
0,1,2,7,7379.563608364529,3,0.0,2.231909799735312,0,0.0,0.0,1.0,Normal
48,1,64,35,935.9864171411543,1,0.0,44.10996117819309,0,0.0,1.0,0.0,Brute Force
0,2,50,26,195368.7547885102,11,1.0,25.720327201991626,0,0.0,0.0,0.0,Lateral Movement
29,3,51,47,1338.5566647291166,1,0.0,63.56558285767218,1,0.0,0.0,0.0,Brute Force
0,2,7,2,2466.4583518181157,1,0.0,8.620806402955356,1,0.0,0.0,0.0,Normal
0,1,8,7,16692.459008002475,2,0.0,7.315624094145212,0,0.0,0.0,0.0,Normal
1,3,48,31,47810.713665465766,9,0.0,58.16057352287639,1,1.0,1.0,1.0,Lateral Movement
0,2,1,5,1771.820320123063,2,0.0,4.84596843376607,0,0.0,0.0,0.0,Normal
0,1,1,8,1938.2568469199316,3,0.0,3.0228290014481973,0,0.0,0.0,0.0,Normal
0,1,2,4,4440.043350154649,1,0.0,4.148857816301385,0,0.0,0.0,1.0,Normal
21,1,56,51,1518.4633026834708,2,1.0,92.59781236606491,1,0.0,0.0,0.0,Brute Force
1,1,12,1,6745.357820398414,3,0.0,9.606444407269185,0,0.0,0.0,0.0,Normal
1,1,11,6,5102.177961950471,3,0.0,5.057161626754891,0,0.0,0.0,0.0,Normal
0,2,15,12,5590.593373932409,1,0.0,14.137706780799585,1,1.0,0.0,0.0,Privilege Escalation
1,1,18,3,4747.299453480748,1,0.0,9.561663616367909,1,1.0,0.0,0.0,Privilege Escalation
33,2,43,47,3802.627376382793,1,1.0,103.01365647002349,0,0.0,0.0,0.0,Brute Force
0,1,3,5,6249.419680859209,3,0.0,1.4065098084772996,0,0.0,0.0,0.0,Normal
44,1,78,16,1165.0832740742871,1,1.0,93.70127346385593,1,0.0,0.0,0.0,Brute Force
0,1,4,1,5.660578610533002,1,0.0,4.798212093727185,0,0.0,0.0,0.0,Normal
0,1,11,5,895.81713345996,2,0.0,5.698994923513396,0,1.0,0.0,0.0,Normal
1,3,47,31,332852.149183851,8,0.0,25.330001896807484,1,0.0,1.0,0.0,Lateral Movement
1,1,55,30,90880261.05864908,1,0.0,25.78665562255225,1,0.0,1.0,1.0,Data Exfiltration
0,1,11,9,1904.4516580870766,3,0.0,7.146475251627972,0,0.0,0.0,0.0,Normal
1,1,36,13,106737671.16399916,2,1.0,12.087261810389531,1,0.0,1.0,1.0,Data Exfiltration
1,1,9,6,3893.225853735208,3,0.0,3.5881457400273553,0,0.0,0.0,0.0,Normal
13,3,98,30,2181.957740052646,1,1.0,54.87541896795875,0,0.0,0.0,0.0,Brute Force
1,1,7,3,1453.0989206344696,3,0.0,2.1325482146230224,0,0.0,0.0,0.0,Normal
1,1,5,6,3441.5459541823107,3,0.0,9.627164588164224,0,0.0,0.0,0.0,Normal
1,1,13,9,80.10523746698108,2,0.0,8.841285152381747,0,0.0,0.0,0.0,Normal
0,1,1,5,1192.4306360773903,2,0.0,3.1699940291669666,0,0.0,0.0,1.0,Normal
23,1,74,16,541.6024309658428,1,0.0,84.13982846791662,1,0.0,0.0,0.0,Brute Force
0,1,11,6,498.38743281560875,2,0.0,7.20346944215453,0,0.0,0.0,0.0,Normal
1,2,12,3,5494.135576294978,1,1.0,11.370189912664456,0,1.0,0.0,0.0,Privilege Escalation
0,1,14,5,3370.234147688468,3,0.0,2.3280187597960795,0,0.0,0.0,0.0,Normal
16,1,22,33,833.263276742929,1,1.0,92.29676595421054,0,0.0,0.0,0.0,Brute Force
44,1,22,43,3128.020732872028,1,0.0,98.12071893979937,1,0.0,0.0,0.0,Brute Force
0,1,22,9,19090.77770899363,1,1.0,14.27298859826755,1,1.0,1.0,0.0,Privilege Escalation
0,1,15,13,14248.472340407332,2,1.0,17.338703268428834,1,1.0,0.0,0.0,Privilege Escalation
1,1,50,36,60733055.16326632,1,0.0,20.439986212703623,1,0.0,0.0,1.0,Data Exfiltration
1,1,23,7,7579.596678539531,1,1.0,24.224990294923956,0,1.0,0.0,0.0,Privilege Escalation
0,1,8,5,778.2170068477138,1,0.0,1.3458978768922283,0,0.0,0.0,0.0,Normal
0,1,4,1,608.0490974504623,3,0.0,6.174735646570496,0,0.0,0.0,0.0,Normal
1,5,35,33,365686.3990295533,8,1.0,54.10133752518202,1,1.0,1.0,0.0,Lateral Movement
1,1,6,9,2515.9824200882117,1,0.0,1.9722278742233816,0,0.0,0.0,0.0,Normal
43,2,32,32,732.8998528786212,1,0.0,38.15926442932539,1,0.0,0.0,0.0,Brute Force
0,1,6,6,7550.088755066403,3,0.0,6.9204039388542595,0,0.0,0.0,0.0,Normal
1,5,61,22,348420.07661243604,5,0.0,37.39626103163222,0,1.0,1.0,0.0,Lateral Movement
0,1,9,4,2590.717500903157,3,0.0,4.860955995761481,0,1.0,0.0,1.0,Normal
0,1,14,9,1605.7633711186788,2,0.0,6.048345214398353,0,0.0,0.0,0.0,Normal
1,1,2,6,15683.122879725297,1,0.0,2.053401232390926,0,0.0,0.0,0.0,Normal
0,1,14,8,25092.91801338709,2,0.0,1.0310152939918273,1,0.0,0.0,0.0,Normal
1,2,13,6,4209.987766958626,1,0.0,8.391476595575526,0,0.0,0.0,0.0,Normal
2,1,11,5,3246.473149963584,1,0.0,14.744416626137639,1,1.0,0.0,0.0,Privilege Escalation
0,2,9,3,2423.474385385269,2,0.0,2.0489352709019863,0,0.0,0.0,0.0,Normal
0,1,11,12,16144.238602432692,1,1.0,26.238790574883318,0,1.0,0.0,0.0,Privilege Escalation
1,3,52,27,30391.115052036992,5,0.0,22.103584192436475,1,0.0,0.0,1.0,Lateral Movement
1,1,8,1,13162.818557782794,1,0.0,7.288793099942876,0,0.0,0.0,0.0,Normal
0,1,1,9,3128.5979261064913,1,0.0,9.208610606130632,1,0.0,0.0,0.0,Normal
3,1,16,12,13742.197813580948,1,0.0,25.925142552438444,1,1.0,0.0,1.0,Privilege Escalation
0,1,2,9,3172.5856777300646,2,0.0,2.0146355937702665,0,0.0,0.0,0.0,Normal
0,1,1,7,3272.0752518555246,1,0.0,5.895762210788314,0,0.0,0.0,0.0,Normal
0,1,3,6,1215.2965273671036,3,0.0,2.987182161787608,0,0.0,0.0,0.0,Normal
1,1,6,6,3398.623294349658,1,0.0,8.244892504539303,0,0.0,0.0,0.0,Normal
1,2,1,1,1058.2636825307343,2,0.0,1.1074446995876426,0,0.0,0.0,0.0,Normal
0,1,12,4,6866.425492635419,3,0.0,6.341374048570032,0,0.0,0.0,0.0,Normal
0,1,50,38,96125662.05140984,4,0.0,29.007084375195383,1,0.0,1.0,1.0,Data Exfiltration
2,4,54,21,165500.47042171983,5,0.0,42.21810272893496,0,0.0,1.0,1.0,Lateral Movement
0,1,12,8,6019.694600369379,1,0.0,6.029490857993357,0,0.0,0.0,0.0,Normal
0,1,1,9,2177.2324789274026,2,0.0,2.473386872581453,1,0.0,0.0,0.0,Normal
0,1,2,9,2952.477400041488,3,0.0,1.9767501150209958,0,0.0,0.0,0.0,Normal
0,1,42,37,16321512.630239122,3,0.0,43.93951912419173,1,0.0,0.0,1.0,Data Exfiltration
7,1,37,34,2384.878690685983,1,1.0,31.0804620031836,0,0.0,0.0,0.0,Brute Force
1,1,24,6,17985.282284412628,1,1.0,25.78725844177516,1,1.0,1.0,0.0,Privilege Escalation
0,1,9,4,990.3836696585072,3,0.0,1.954339804257323,0,0.0,0.0,0.0,Normal
1,1,19,21,43494864.82508678,2,0.0,30.52325642918102,1,0.0,0.0,1.0,Data Exfiltration
1,1,11,7,9602.989450648554,3,0.0,5.519630273852147,0,0.0,0.0,0.0,Normal
0,2,9,9,5130.490731521975,3,0.0,1.1009880097971627,0,0.0,0.0,0.0,Normal
1,2,11,1,6108.709112705627,2,0.0,2.383085336514057,0,0.0,0.0,0.0,Normal
30,2,44,30,3411.92177062093,2,0.0,90.98383897095981,1,0.0,0.0,0.0,Brute Force
